#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
188937,1471893,MA_RS00005,MA_RS00005,MA0001|MA_0001,-,-,-,ORC1-type DNA replication protein,protein-coding,-,-,-,ORC1-type DNA replication protein,20210130,-
188937,1471895,putP,MA_RS00010,MA0003|MA_0003,-,-,-,sodium/proline symporter PutP,protein-coding,-,-,-,sodium/proline symporter PutP,20200225,-
188937,1471896,MA_RS00015,MA_RS00015,MA0004|MA_0004,-,-,-,ATP-binding protein,protein-coding,-,-,-,ATP-binding protein,20210212,-
188937,1471897,MA_RS00020,MA_RS00020,MA0005|MA_0005,-,-,-,IS21-like element ISMac3 family transposase,protein-coding,-,-,-,IS21-like element ISMac3 family transposase,20210212,-
188937,1471898,mfnA,MA_RS00025,MA0006|MA_0006,-,-,-,tyrosine decarboxylase MfnA,protein-coding,-,-,-,tyrosine decarboxylase MfnA,20210212,-
188937,1471899,MA_RS00030,MA_RS00030,MA0007|MA_0007,-,-,-,CBS domain-containing protein,protein-coding,-,-,-,CBS domain-containing protein,20210129,-
188937,1471900,MA_RS00035,MA_RS00035,MA0008|MA_0008,-,-,-,TraB/GumN family protein,protein-coding,-,-,-,TraB/GumN family protein,20200225,-
188937,1471901,MA_RS00040,MA_RS00040,MA0009|MA_0009,-,-,-,DUF4405 domain-containing protein,protein-coding,-,-,-,DUF4405 domain-containing protein,20210129,-
188937,1471902,fhcD,MA_RS00045,MA0010|MA_0010,-,-,-,formylmethanofuran--tetrahydromethanopterin N-formyltransferase,protein-coding,-,-,-,formylmethanofuran--tetrahydromethanopterin N-formyltransferase,20210212,-
188937,1471903,MA_RS00050,MA_RS00050,MA0011|MA_0011,-,-,-,chemotaxis protein CheD,protein-coding,-,-,-,chemotaxis protein CheD,20201030,-
188937,1471904,MA_RS00055,MA_RS00055,MA0012|MA_0012,-,-,-,chemotaxis protein CheC,protein-coding,-,-,-,chemotaxis protein CheC,20210212,-
188937,1471905,MA_RS00060,MA_RS00060,MA0013|MA_0013,-,-,-,protein-glutamate O-methyltransferase CheR,protein-coding,-,-,-,protein-glutamate O-methyltransferase CheR,20210212,-
188937,1471906,MA_RS00065,MA_RS00065,MA0014|MA_0014,-,-,-,chemotaxis protein CheA,protein-coding,-,-,-,chemotaxis protein CheA,20210212,-
188937,1471907,MA_RS00070,MA_RS00070,MA0015|MA_0015,-,-,-,chemotaxis protein CheB,protein-coding,-,-,-,chemotaxis protein CheB,20210212,-
188937,1471908,MA_RS00075,MA_RS00075,MA0016|MA_0016,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20200225,-
188937,1471910,MA_RS00090,MA_RS00090,MA0018|MA_0018,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210212,-
188937,1471911,MA_RS00095,MA_RS00095,MA0019|MA_0019,-,-,-,methyl-accepting chemotaxis protein,protein-coding,-,-,-,methyl-accepting chemotaxis protein,20210327,-
188937,1471912,MA_RS00100,MA_RS00100,MA0020|MA_0020,-,-,-,purine-binding chemotaxis protein CheW,protein-coding,-,-,-,purine-binding chemotaxis protein CheW,20200225,-
188937,1471913,MA_RS00105,MA_RS00105,MA0021|MA_0021,-,-,-,GntP family permease,protein-coding,-,-,-,GntP family permease,20200225,-
188937,1471914,MA_RS00110,MA_RS00110,MA0022|MA_0022,-,-,-,metal-dependent transcriptional regulator,protein-coding,-,-,-,metal-dependent transcriptional regulator,20210327,-
188937,1471915,MA_RS00115,MA_RS00115,MA0023|MA_0023,-,-,-,zinc ABC transporter substrate-binding protein,protein-coding,-,-,-,zinc ABC transporter substrate-binding protein,20210212,-
188937,1471916,MA_RS00120,MA_RS00120,MA0024|MA_0024,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20210212,-
188937,1471917,MA_RS00125,MA_RS00125,MA0025|MA_0025,-,-,-,metal ABC transporter permease,protein-coding,-,-,-,metal ABC transporter permease,20210212,-
188937,1471918,MA_RS00130,MA_RS00130,MA0026|MA_0026,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200225,-
188937,1471919,MA_RS00135,MA_RS00135,MA0027|MA_0027,-,-,-,transposase,protein-coding,-,-,-,transposase,20210212,-
188937,1471921,MA_RS00145,MA_RS00145,MA0029|MA_0029,-,-,-,DUF11 domain-containing protein,protein-coding,-,-,-,DUF11 domain-containing protein,20200225,-
188937,1471922,MA_RS00155,MA_RS00155,MA0030|MA_0030,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210212,-
188937,1471923,MA_RS00160,MA_RS00160,MA0031|MA_0031,-,-,-,pyruvate synthase subunit beta,protein-coding,-,-,-,pyruvate synthase subunit beta,20210212,-
188937,1471924,porA,MA_RS00165,MA0032|MA_0032,-,-,-,2-ketoisovalerate ferredoxin oxidoreductase subunit alpha,protein-coding,-,-,-,2-ketoisovalerate ferredoxin oxidoreductase subunit alpha,20210212,-
188937,1471925,MA_RS00170,MA_RS00170,MA0033|MA_0033,-,-,-,4Fe-4S binding protein,protein-coding,-,-,-,4Fe-4S binding protein,20210212,-
188937,1471926,MA_RS00175,MA_RS00175,MA0034|MA_0034,-,-,-,pyruvate ferredoxin oxidoreductase subunit gamma,protein-coding,-,-,-,pyruvate ferredoxin oxidoreductase subunit gamma,20200225,-
188937,1471927,dusB,MA_RS00180,MA0035|MA_0035,-,-,-,tRNA dihydrouridine synthase DusB,protein-coding,-,-,-,tRNA dihydrouridine synthase DusB,20210212,-
188937,1471928,MA_RS00185,MA_RS00185,MA0036|MA_0036,-,-,-,S26 family signal peptidase,protein-coding,-,-,-,S26 family signal peptidase,20200225,-
188937,1471929,MA_RS00190,MA_RS00190,MA0037|MA_0037,-,-,-,DNA-directed DNA polymerase II small subunit,protein-coding,-,-,-,DNA-directed DNA polymerase II small subunit,20210327,-
188937,1471930,MA_RS00195,MA_RS00195,MA0038|MA_0038,-,-,-,thioesterase family protein,protein-coding,-,-,-,thioesterase family protein,20200225,-
188937,1471931,MA_RS00200,MA_RS00200,MA0039|MA_0039,-,-,-,DUF2099 family protein,protein-coding,-,-,-,DUF2099 family protein,20210327,-
188937,1471932,MA_RS00205,MA_RS00205,MA0040|MA_0040,-,-,-,4-demethylwyosine synthase TYW1,protein-coding,-,-,-,4-demethylwyosine synthase TYW1,20210212,-
188937,1471933,MA_RS00210,MA_RS00210,MA0041|MA_0041,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200225,-
188937,1471934,prf1,MA_RS00215,MA0042|MA_0042,-,-,-,peptide chain release factor 1,protein-coding,-,-,-,peptide chain release factor 1,20210212,-
188937,1471935,MA_RS00220,MA_RS00220,MA0043|MA_0043,-,-,-,arginine--tRNA ligase,protein-coding,-,-,-,arginine--tRNA ligase,20200225,-
188937,1471937,MA_RS00230,MA_RS00230,MA0045|MA_0045,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200225,-
188937,1471938,MA_RS00235,MA_RS00235,MA0046|MA_0046,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200225,-
188937,1471939,MA_RS00240,MA_RS00240,MA0047|MA_0047,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200225,-
188937,1471940,MA_RS00245,MA_RS00245,MA0048|MA_0048,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200225,-
188937,1471941,MA_RS00250,MA_RS00250,MA0049|MA_0049,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,protein-coding,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,20200225,-
188937,1471942,MA_RS00255,MA_RS00255,MA0050|MA_0050,-,-,-,ATP-binding protein,protein-coding,-,-,-,ATP-binding protein,20210212,-
188937,1471943,MA_RS00260,MA_RS00260,MA0051|MA_0051,-,-,-,asparagine synthetase B,protein-coding,-,-,-,asparagine synthetase B,20210212,-
188937,1471945,MA_RS00270,MA_RS00270,MA0053|MA_0053,-,-,-,methionine synthase,protein-coding,-,-,-,methionine synthase,20210212,-
188937,1471946,MA_RS00275,MA_RS00275,MA0054|MA_0054,-,-,-,methionine synthase,protein-coding,-,-,-,methionine synthase,20210212,-
188937,1471947,MA_RS00280,MA_RS00280,MA0055|MA_0055,-,-,-,type II toxin-antitoxin system ParD family antitoxin,protein-coding,-,-,-,type II toxin-antitoxin system ParD family antitoxin,20200225,-
188937,1471948,MA_RS00290,MA_RS00290,MA0056|MA_0056,-,-,-,TRAM domain-containing protein,protein-coding,-,-,-,TRAM domain-containing protein,20201030,-
188937,1471949,MA_RS00295,MA_RS00295,MA0057|MA_0057,-,-,-,TRAM domain-containing protein,protein-coding,-,-,-,TRAM domain-containing protein,20201030,-
188937,1471950,MA_RS00300,MA_RS00300,MA0058|MA_0058,-,-,-,TRAM domain-containing protein,protein-coding,-,-,-,TRAM domain-containing protein,20201030,-
188937,1471951,MA_RS00305,MA_RS00305,MA0059|MA_0059,-,-,-,TRAM domain-containing protein,protein-coding,-,-,-,TRAM domain-containing protein,20201030,-
188937,1471952,MA_RS00310,MA_RS00310,MA0060|MA_0060,-,-,-,DUF1670 domain-containing protein,protein-coding,-,-,-,DUF1670 domain-containing protein,20210129,-
188937,1471953,MA_RS00315,MA_RS00315,MA0061|MA_0061,-,-,-,DUF1670 domain-containing protein,protein-coding,-,-,-,DUF1670 domain-containing protein,20210313,-
188937,1471954,MA_RS00320,MA_RS00320,MA0062|MA_0062,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200225,-
188937,1471955,MA_RS00325,MA_RS00325,MA0063|MA_0063,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20200225,-
188937,1471956,MA_RS00330,MA_RS00330,MA0064|MA_0064,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210212,-
