#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1295009,16153640,H729_RS03165,H729_RS03165,H729_03080|MMINT_06620,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210124,-
1295009,16153641,H729_RS07135,H729_RS07135,H729_06995|MMINT_14960,-,-,-,CDC48 family AAA ATPase,protein-coding,-,-,-,CDC48 family AAA ATPase,20210124,-
1295009,16153644,H729_RS05360,H729_RS05360,H729_05245|MMINT_11210,-,-,-,DUF2769 domain-containing protein,protein-coding,-,-,-,DUF2769 domain-containing protein,20210124,-
1295009,16153645,H729_RS08335,H729_RS08335,H729_08165|MMINT_17520,-,-,-,PRC-barrel domain-containing protein,protein-coding,-,-,-,PRC-barrel domain-containing protein,20210124,-
1295009,16153646,H729_RS01785,H729_RS01785,H729_01730|MMINT_03725,-,-,-,NCS2 family permease,protein-coding,-,-,-,NCS2 family permease,20210605,-
1295009,16153647,H729_RS07500,H729_RS07500,H729_07350|MMINT_15730,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210124,-
1295009,16153648,H729_RS07565,H729_RS07565,H729_07420|MMINT_15870,-,-,-,AMP-binding protein,protein-coding,-,-,-,AMP-binding protein,20210124,-
1295009,16153649,H729_RS05325,H729_RS05325,H729_05205|MMINT_11130,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210124,-
1295009,16153650,H729_RS00760,H729_RS00760,H729_00735|MMINT_01620,-,-,-,30S ribosomal protein S2,protein-coding,-,-,-,30S ribosomal protein S2,20210124,-
1295009,16153651,H729_RS03175,H729_RS03175,H729_03090|MMINT_06650,-,-,-,iron ABC transporter permease,protein-coding,-,-,-,iron ABC transporter permease,20210124,-
1295009,16153652,H729_RS04430,H729_RS04430,H729_04315|MMINT_09160,-,-,-,sel1 repeat family protein,protein-coding,-,-,-,sel1 repeat family protein,20210124,-
1295009,16153653,H729_RS02300,H729_RS02300,H729_02245|MMINT_04830,-,-,-,NADH ubiquinone dehydrogenase,protein-coding,-,-,-,NADH ubiquinone dehydrogenase,20210124,-
1295009,16153654,H729_RS08755,H729_RS08755,H729_08575|MMINT_18460,-,-,-,DUF120 domain-containing protein,protein-coding,-,-,-,DUF120 domain-containing protein,20210124,-
1295009,16153655,H729_RS05240,H729_RS05240,H729_05125|MMINT_10960,-,-,-,phosphoserine phosphatase,protein-coding,-,-,-,phosphoserine phosphatase,20210124,-
1295009,16153656,H729_RS02145,H729_RS02145,H729_02085|MMINT_04520,-,-,-,50S ribosomal protein L18,protein-coding,-,-,-,50S ribosomal protein L18,20210124,-
1295009,16153657,H729_RS02245,H729_RS02245,H729_02185|MMINT_04720,-,-,-,prefoldin subunit beta,protein-coding,-,-,-,prefoldin subunit beta,20210124,-
1295009,16153658,H729_RS03550,H729_RS03550,H729_03455|MMINT_07410,-,-,-,radical SAM protein,protein-coding,-,-,-,radical SAM protein,20210124,-
1295009,16153659,H729_RS04280,H729_RS04280,H729_04170|MMINT_08890,-,-,-,methylamine methyltransferase corrinoid protein reductive activase,protein-coding,-,-,-,methylamine methyltransferase corrinoid protein reductive activase,20210124,-
1295009,16153660,H729_RS03545,H729_RS03545,H729_03450|MMINT_07400,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210124,-
1295009,16153661,H729_RS03365,H729_RS03365,H729_03275|MMINT_07040,-,-,-,trehalose-6-phosphate synthase,protein-coding,-,-,-,trehalose-6-phosphate synthase,20210124,-
1295009,16153662,H729_RS08670,H729_RS08670,H729_08485|MMINT_18250,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210124,-
1295009,16153663,H729_RS04275,H729_RS04275,H729_04165|MMINT_08880,-,-,-,cobalamin-dependent protein,protein-coding,-,-,-,cobalamin-dependent protein,20210124,-
1295009,16153664,H729_RS07480,H729_RS07480,H729_07330|MMINT_15690,-,-,-,YcaO-related McrA-glycine thioamidation protein,protein-coding,-,-,-,YcaO-related McrA-glycine thioamidation protein,20210124,-
1295009,16153665,H729_RS03400,H729_RS03400,H729_03310|MMINT_07100,-,-,-,DNA-directed RNA polymerase,protein-coding,-,-,-,DNA-directed RNA polymerase,20210124,-
1295009,16153666,H729_RS03145,H729_RS03145,H729_03060|MMINT_06580,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210124,-
1295009,16153667,H729_RS07380,H729_RS07380,H729_07235|MMINT_15460,-,-,-,aquaporin family protein,protein-coding,-,-,-,aquaporin family protein,20210124,-
1295009,16153668,H729_RS03075,H729_RS03075,H729_02995|MMINT_06420,-,-,-,GIY-YIG nuclease family protein,protein-coding,-,-,-,GIY-YIG nuclease family protein,20210124,-
