#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1555207,54974819,HOQ99_gp02,HOQ99_gp02,BO1E_0002,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974820,HOQ99_gp03,HOQ99_gp03,BO1E_0003,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974821,HOQ99_gp04,HOQ99_gp04,BO1E_0004,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974822,HOQ99_gp05,HOQ99_gp05,BO1E_0005,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974823,HOQ99_gp06,HOQ99_gp06,BO1E_0006,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1555207,54974824,HOQ99_gp07,HOQ99_gp07,BO1E_0007,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974825,HOQ99_gp08,HOQ99_gp08,BO1E_0008,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974826,HOQ99_gp09,HOQ99_gp09,BO1E_0009,-,-,-,homing endonuclease,protein-coding,-,-,-,homing endonuclease,20210129,-
1555207,54974827,HOQ99_gp10,HOQ99_gp10,BO1E_0010,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974828,HOQ99_gp11,HOQ99_gp11,BO1E_0011,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974829,HOQ99_gp12,HOQ99_gp12,BO1E_0012,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1555207,54974830,HOQ99_gp13,HOQ99_gp13,BO1E_0013,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1555207,54974831,HOQ99_gp14,HOQ99_gp14,BO1E_0014,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974832,HOQ99_gp15,HOQ99_gp15,BO1E_0015,-,-,-,DNA primase/helicase,protein-coding,-,-,-,DNA primase/helicase,20210129,-
1555207,54974833,HOQ99_gp16,HOQ99_gp16,BO1E_0016,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974834,HOQ99_gp17,HOQ99_gp17,BO1E_0017,-,-,-,DNA helicase,protein-coding,-,-,-,DNA helicase,20210129,-
1555207,54974835,HOQ99_gp18,HOQ99_gp18,BO1E_0018,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974836,HOQ99_gp19,HOQ99_gp19,BO1E_0019,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974837,HOQ99_gp20,HOQ99_gp20,BO1E_0020,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974838,HOQ99_gp21,HOQ99_gp21,BO1E_0021,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974839,HOQ99_gp22,HOQ99_gp22,BO1E_0022,-,-,-,DNA polymerase I,protein-coding,-,-,-,DNA polymerase I,20210129,-
1555207,54974840,HOQ99_gp23,HOQ99_gp23,BO1E_0023,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974841,HOQ99_gp24,HOQ99_gp24,BO1E_0024,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974842,HOQ99_gp25,HOQ99_gp25,BO1E_0025,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1555207,54974843,HOQ99_gp26,HOQ99_gp26,BO1E_0026,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1555207,54974844,HOQ99_gp27,HOQ99_gp27,BO1E_0027,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1555207,54974845,HOQ99_gp28,HOQ99_gp28,BO1E_0028,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974846,HOQ99_gp29,HOQ99_gp29,BO1E_0029,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974847,HOQ99_gp30,HOQ99_gp30,BO1E_0030,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974848,HOQ99_gp31,HOQ99_gp31,BO1E_0031,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974849,HOQ99_gp32,HOQ99_gp32,BO1E_0032,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974850,HOQ99_gp33,HOQ99_gp33,BO1E_0033,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974851,HOQ99_gp34,HOQ99_gp34,BO1E_0034,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974852,HOQ99_gp35,HOQ99_gp35,BO1E_0035,-,-,-,endonuclease,protein-coding,-,-,-,endonuclease,20210129,-
1555207,54974853,HOQ99_gp36,HOQ99_gp36,BO1E_0036,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1555207,54974854,HOQ99_gp37,HOQ99_gp37,BO1E_0037,-,-,-,homing endonuclease,protein-coding,-,-,-,homing endonuclease,20210129,-
1555207,54974855,HOQ99_gp38,HOQ99_gp38,BO1E_0038,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974856,HOQ99_gp39,HOQ99_gp39,BO1E_0039,-,-,-,RNA polymerase,protein-coding,-,-,-,RNA polymerase,20210129,-
1555207,54974857,HOQ99_gp40,HOQ99_gp40,BO1E_0040,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974858,HOQ99_gp41,HOQ99_gp41,BO1E_0041,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974859,HOQ99_gp42,HOQ99_gp42,BO1E_0042,-,-,-,collar protein,protein-coding,-,-,-,collar protein,20210129,-
1555207,54974860,HOQ99_gp43,HOQ99_gp43,BO1E_0043,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1555207,54974861,HOQ99_gp44,HOQ99_gp44,BO1E_0044,-,-,-,capsid and scaffold protein,protein-coding,-,-,-,capsid and scaffold protein,20210129,-
1555207,54974862,HOQ99_gp45,HOQ99_gp45,BO1E_0045,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974863,HOQ99_gp46,HOQ99_gp46,BO1E_0046,-,-,-,tail fibers protein,protein-coding,-,-,-,tail fibers protein,20210129,-
1555207,54974864,HOQ99_gp47,HOQ99_gp47,BO1E_0047,-,-,-,tail fibers protein,protein-coding,-,-,-,tail fibers protein,20210129,-
1555207,54974865,HOQ99_gp48,HOQ99_gp48,BO1E_0048,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974866,HOQ99_gp49,HOQ99_gp49,BO1E_0049,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974867,HOQ99_gp50,HOQ99_gp50,BO1E_0050,-,-,-,methyl-accepting chemotaxis protein I,protein-coding,-,-,-,methyl-accepting chemotaxis protein I,20210129,-
1555207,54974868,HOQ99_gp51,HOQ99_gp51,BO1E_0051,-,-,-,tail fibers protein,protein-coding,-,-,-,tail fibers protein,20210129,-
1555207,54974869,HOQ99_gp52,HOQ99_gp52,BO1E_0052,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1555207,54974870,HOQ99_gp53,HOQ99_gp53,BO1E_0053,-,-,-,DNA packaging protein,protein-coding,-,-,-,DNA packaging protein,20210129,-
1555207,54974871,HOQ99_gp54,HOQ99_gp54,BO1E_0054,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
1555207,54974872,HOQ99_gp55,HOQ99_gp55,BO1E_0055,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
