#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
716600,14690283,COX1,-,-,-,MT,-,COX1,protein-coding,-,-,-,COX1|cytochrome c oxidase subunit I,20160827,-
716600,14690284,COX2,-,-,-,MT,-,COX2,protein-coding,-,-,-,COX2|cytochrome c oxidase subunit II,20160827,-
716600,14690285,ATP8,-,-,-,MT,-,ATP8,protein-coding,-,-,-,ATP8|ATP synthase F0 subunit 8,20160827,-
716600,14690286,ATP6,-,-,-,MT,-,ATP6,protein-coding,-,-,-,ATP6|ATP synthase F0 subunit 6,20151028,-
716600,14690287,COX3,-,-,-,MT,-,COX3,protein-coding,-,-,-,COX3|cytochrome c oxidase subunit III,20160827,-
716600,14690288,ND3,-,-,-,MT,-,ND3,protein-coding,-,-,-,ND3|NADH dehydrogenase subunit 3,20151028,-
716600,14690289,ND5,-,-,-,MT,-,ND5,protein-coding,-,-,-,ND5|NADH dehydrogenase subunit 5,20160827,-
716600,14690290,ND4,-,-,-,MT,-,ND4,protein-coding,-,-,-,ND4|NADH dehydrogenase subunit 4,20160827,-
716600,14690291,ND4L,-,-,-,MT,-,ND4L,protein-coding,-,-,-,ND4L|NADH dehydrogenase subunit 4L,20151028,-
716600,14690292,ND6,-,-,-,MT,-,ND6,protein-coding,-,-,-,ND6|NADH dehydrogenase subunit 6,20151028,-
716600,14690293,CYTB,-,-,-,MT,-,CYTB,protein-coding,-,-,-,CYTB|cytochrome b,20151028,-
716600,14690294,ND1,-,-,-,MT,-,ND1,protein-coding,-,-,-,ND1|NADH dehydrogenase subunit 1,20151028,-
716600,14690295,ND2,-,-,-,MT,-,ND2,protein-coding,-,-,-,ND2|NADH dehydrogenase subunit 2,20160827,-
