#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
2083300,41332413,FK957_p608,FK957_p608,CsmBV28.8|FK957_gp08,-,-,-,ser-rich protein,protein-coding,-,-,-,ser-rich protein,20191017,-
2083300,41332414,bv23.1,FK957_p609,CsmBV28.9|FK957_gp09,-,-,-,BV23 family protein,protein-coding,-,-,-,BV23 family protein,20191017,-
2083300,41332415,bv6.8,FK957_p610,CsmBV28.10|FK957_gp10,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332416,bv8.4,FK957_p611,CsmBV28.11|FK957_gp11,-,-,-,BV8 family protein,protein-coding,-,-,-,BV8 family protein,20191017,-
2083300,41332417,bv9.3,FK957_p612,CsmBV28.12|FK957_gp12,-,-,-,BV9 family protein,protein-coding,-,-,-,BV9 family protein,20191017,-
2083300,41332418,FK957_p613,FK957_p613,CsmBV28.13|FK957_gp13,-,-,-,ser-rich protein,protein-coding,-,-,-,ser-rich protein,20200910,-
2083300,41332419,bv8.5,FK957_p614,CsmBV28.14|FK957_gp14,-,-,-,BV8 family protein,protein-coding,-,-,-,BV8 family protein,20191017,-
2083300,41332420,FK957_p615,FK957_p615,CsmBV28.15|FK957_gp15,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200910,-
2083300,41332421,bv6.9,FK957_p616,CsmBV28.16|FK957_gp16,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332422,bv6.10,FK957_p617,CsmBV28.17|FK957_gp17,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332423,ep1-1,FK957_p618,CsmBV37.1|FK957_gp18,-,-,-,EP1-1,protein-coding,-,-,-,EP1-1,20200910,-
2083300,41332424,FK957_p619,FK957_p619,CsmBV13.9|FK957_gp19,-,-,-,lectin C-type protein,protein-coding,-,-,-,lectin C-type protein,20200926,-
2083300,41332425,bv19.1,FK957_p620,CsmBV13.8|FK957_gp20,-,-,-,BV19 family protein,protein-coding,-,-,-,BV19 family protein,20191017,-
2083300,41332426,FK957_p621,FK957_p621,CsmBV13.7|FK957_gp21,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332427,FK957_p622,FK957_p622,CsmBV13.6|FK957_gp22,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332428,FK957_p602,FK957_p602,CsmBV28.2|FK957_gp02,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2083300,41332429,FK957_p603,FK957_p603,CsmBV28.3|FK957_gp03,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200910,-
2083300,41332430,FK957_p604,FK957_p604,CsmBV28.4|FK957_gp04,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2083300,41332431,bv9.2,FK957_p605,CsmBV28.5|FK957_gp05,-,-,-,BV9 family protein,protein-coding,-,-,-,BV9 family protein,20200910,-
2083300,41332432,bv10.2,FK957_p606,CsmBV28.6|FK957_gp06,-,-,-,BV10 family protein,protein-coding,-,-,-,BV10 family protein,20200910,-
2083300,41332433,bv6.7,FK957_p607,CsmBV28.7|FK957_gp07,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332434,crv1,FK957_p623,CsmBV13.5|FK957_gp23,-,-,-,CRV1 protein,protein-coding,-,-,-,CRV1 protein,20191017,-
2083300,41332435,bv14.1,FK957_p624,CsmBV13.4|FK957_gp24,-,-,-,BV14 family protein,protein-coding,-,-,-,BV14 family protein,20200926,-
2083300,41332436,FK957_p625,FK957_p625,CsmBV13.3|FK957_gp25,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332437,FK957_p626,FK957_p626,CsmBV13.10|FK957_gp26,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332438,bv3.1,FK957_p627,CsmBV13.2|FK957_gp27,-,-,-,BV3 family protein,protein-coding,-,-,-,BV3 family protein,20191017,-
2083300,41332439,ep2-1,FK957_p628,CsmBV13.1|FK957_gp28,-,-,-,EP2-1,protein-coding,-,-,-,EP2-1,20191017,-
2083300,41332440,bv7.1,FK957_p629,CsmBV36.1|FK957_gp29,-,-,-,BV7 family protein,protein-coding,-,-,-,BV7 family protein,20191017,-
2083300,41332441,FK957_p630,FK957_p630,CsmBV36.2|FK957_gp30,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332442,FK957_p631,FK957_p631,CsmBV36.3|FK957_gp31,-,-,-,putative capsid-like protein,protein-coding,-,-,-,putative capsid-like protein,20191017,-
2083300,41332443,bv7.2,FK957_p632,CsmBV_36.4|FK957_gp32,-,-,-,BV7 family protein,protein-coding,-,-,-,BV7 family protein,20191017,-
2083300,41332444,bv11.1,FK957_p633,CsmBV36.5|FK957_gp33,-,-,-,BV11 family protein,protein-coding,-,-,-,BV11 family protein,20191017,-
2083300,41332445,FK957_p634,FK957_p634,CsmBV2.7|FK957_gp34,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332446,bv14.2,FK957_p635,CsmBV2.6|FK957_gp35,-,-,-,BV14 family protein,protein-coding,-,-,-,BV14 family protein,20191017,-
2083300,41332447,bv2.1,FK957_p636,CsmBV2.5|FK957_gp36,-,-,-,BV2 family protein,protein-coding,-,-,-,BV2 family protein,20191017,-
2083300,41332448,bv15.1,FK957_p637,CsmBV2.4|FK957_gp37,-,-,-,BV15 family protein,protein-coding,-,-,-,BV15 family protein,20191017,-
2083300,41332449,FK957_p638,FK957_p638,CsmBV2.3|FK957_gp38,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332450,FK957_p639,FK957_p639,CsmBV2.2|FK957_gp39,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332451,ep2,FK957_p640,CsmBV2.1|FK957_gp40,-,-,-,EP2,protein-coding,-,-,-,EP2,20200926,-
2083300,41332452,bv5.1,FK957_p641,CsmBV33.1|FK957_gp41,-,-,-,BV5 family protein,protein-coding,-,-,-,BV5 family protein,20191017,-
2083300,41332453,FK957_p601,FK957_p601,CsmBV28.1|FK957_gp01,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332454,bv6.1,FK957_p709,CsmBV32.2|FK957_gp09,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332455,bv9.1,FK957_p710,CsmBV32.3|FK957_gp10,-,-,-,BV9 family protein,protein-coding,-,-,-,BV9 family protein,20191017,-
2083300,41332456,bv10.1,FK957_p711,CsmBV32.4|FK957_gp11,-,-,-,BV10 family protein,protein-coding,-,-,-,BV10 family protein,20191017,-
2083300,41332457,bv6.2,FK957_p712,CsmBV32.5|FK957_gp12,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332458,FK957_p713,FK957_p713,CsmBV32.6|FK957_gp13,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332459,bv8.2,FK957_p714,CsmBV32.7|FK957_gp14,-,-,-,BV8 family protein,protein-coding,-,-,-,BV8 family protein,20191017,-
2083300,41332460,FK957_p715,FK957_p715,CsmBV32.8|FK957_gp15,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332461,bv6.3,FK957_p716,CsmBV32.9|FK957_gp16,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332462,bv6.4,FK957_p717,CsmBV32.10|FK957_gp17,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332463,FK957_p718,FK957_p718,CsmBV32.11|FK957_gp18,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332464,FK957_p719,FK957_p719,CsmBV32.12|FK957_gp19,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332465,crp3,FK957_p720,CsmBV32.13|FK957_gp20,-,-,-,hypothetical protein CRP3,protein-coding,-,-,-,hypothetical protein CRP3,20200926,-
2083300,41332466,bv6.5,FK957_p721,CsmBV32.14|FK957_gp21,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332467,FK957_p722,FK957_p722,CsmBV32.15|FK957_gp22,-,-,-,ser-rich protein,protein-coding,-,-,-,ser-rich protein,20191017,-
2083300,41332468,bv6.6,FK957_p723,CsmBV32.16|FK957_gp23,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332469,bv8.3,FK957_p724,CsmBV27.1|FK957_gp24,-,-,-,BV8 family protein,protein-coding,-,-,-,BV8 family protein,20191017,-
2083300,41332470,FK957_p725,FK957_p725,CsmBV27.2|FK957_gp25,-,-,-,BEN domain protein,protein-coding,-,-,-,BEN domain protein,20200926,-
2083300,41332471,FK957_p726,FK957_p726,CsmBV27.3|FK957_gp26,-,-,-,BEN domain protein,protein-coding,-,-,-,BEN domain protein,20200926,-
2083300,41332472,FK957_p727,FK957_p727,CsmBV28.1|FK957_gp27,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191017,-
2083300,41332473,FK957_p728,FK957_p728,CsmBV28.2|FK957_gp28,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2083300,41332474,FK957_p729,FK957_p729,CsmBV28.3|FK957_gp29,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200910,-
2083300,41332475,FK957_p730,FK957_p730,CsmBV28.4|FK957_gp30,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2083300,41332476,bv9.2,FK957_p731,CsmBV28.5|FK957_gp31,-,-,-,BV9 family protein,protein-coding,-,-,-,BV9 family protein,20200910,-
2083300,41332477,bv10.2,FK957_p732,CsmBV28.6|FK957_gp32,-,-,-,BV10 family protein,protein-coding,-,-,-,BV10 family protein,20200910,-
2083300,41332478,bv6.7,FK957_p733,CsmBV28.7|FK957_gp33,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332479,FK957_p734,FK957_p734,CsmBV28.8|FK957_gp34,-,-,-,ser-rich protein,protein-coding,-,-,-,ser-rich protein,20191017,-
2083300,41332480,bv23.1,FK957_p735,CsmBV28.9|FK957_gp35,-,-,-,BV23 family protein,protein-coding,-,-,-,BV23 family protein,20191017,-
2083300,41332481,bv6.8,FK957_p736,CsmBV28.10|FK957_gp36,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332482,FK957_p737,FK957_p737,CsmBV28.11|FK957_gp37,-,-,-,pseudo,pseudo,-,-,-,-,20200910,-
2083300,41332483,bv9.3,FK957_p738,CsmBV28.12|FK957_gp38,-,-,-,BV9 family protein,protein-coding,-,-,-,BV9 family protein,20191017,-
2083300,41332484,FK957_p739,FK957_p739,CsmBV28.13|FK957_gp39,-,-,-,ser-rich protein,protein-coding,-,-,-,ser-rich protein,20200910,-
2083300,41332485,bv8.5,FK957_p740,CsmBV28.14|FK957_gp40,-,-,-,BV8 family protein,protein-coding,-,-,-,BV8 family protein,20191017,-
2083300,41332486,FK957_p741,FK957_p741,CsmBV28.15|FK957_gp41,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200910,-
2083300,41332487,bv6.9,FK957_p742,CsmBV28.16|FK957_gp42,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332488,bv6.10,FK957_p743,CsmBV28.17|FK957_gp43,-,-,-,BV6 family protein,protein-coding,-,-,-,BV6 family protein,20200926,-
2083300,41332489,ep1-1,FK957_p744,CsmBV37.1|FK957_gp44,-,-,-,EP1-1,protein-coding,-,-,-,EP1-1,20200910,-
2083300,41332490,FK957_p745,FK957_p745,CsmBV13.9|FK957_gp45,-,-,-,lectin C-type protein,protein-coding,-,-,-,lectin C-type protein,20200926,-
2083300,41332491,bv19.1,FK957_p746,CsmBV13.8|FK957_gp46,-,-,-,BV19 family protein,protein-coding,-,-,-,BV19 family protein,20191017,-
