#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
254377,63367179,J2A88_mgt17,J2A88_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367180,J2A88_mgt07,J2A88_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367181,ND4L,J2A88_mgp04,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20210529,-
254377,63367182,J2A88_mgt20,J2A88_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367183,J2A88_mgt04,J2A88_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367184,J2A88_mgt21,J2A88_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367185,J2A88_mgt10,J2A88_mgt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367186,J2A88_mgt08,J2A88_mgt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367187,COX3,J2A88_mgp08,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,cytochrome c oxidase subunit III,20210529,-
254377,63367188,CYTB,J2A88_mgp02,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20210529,-
254377,63367189,J2A88_mgt11,J2A88_mgt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367190,J2A88_mgt18,J2A88_mgt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367191,ATP6,J2A88_mgp09,-,-,MT,-,ATP synthase FO subunit 6,protein-coding,-,-,-,ATP synthase FO subunit 6,20210529,-
254377,63367192,J2A88_mgt02,J2A88_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367193,J2A88_mgt03,J2A88_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367194,ND2,J2A88_mgp13,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210529,-
254377,63367195,J2A88_mgt05,J2A88_mgt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367196,J2A88_mgt06,J2A88_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367197,COX1,J2A88_mgp12,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,cytochrome c oxidase subunit I,20210529,-
254377,63367198,COX2,J2A88_mgp11,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,cytochrome c oxidase subunit II,20210529,-
254377,63367199,J2A88_mgt09,J2A88_mgt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367200,ATP8,J2A88_mgp10,-,-,MT,-,ATP synthase FO subunit 8,protein-coding,-,-,-,ATP synthase FO subunit 8,20210529,-
254377,63367201,ND3,J2A88_mgp07,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20210529,-
254377,63367202,J2A88_mgt12,J2A88_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367203,J2A88_mgt13,J2A88_mgt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367204,J2A88_mgt14,J2A88_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367205,J2A88_mgt15,J2A88_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367206,J2A88_mgt16,J2A88_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367207,ND5,J2A88_mgp06,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20210529,-
254377,63367208,ND4,J2A88_mgp05,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20210529,-
254377,63367209,J2A88_mgt19,J2A88_mgt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367210,ND6,J2A88_mgp03,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20210529,-
254377,63367211,ND1,J2A88_mgp01,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20210529,-
254377,63367212,J2A88_mgr02,J2A88_mgr02,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20210420,-
254377,63367213,J2A88_mgt22,J2A88_mgt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
254377,63367214,J2A88_mgr01,J2A88_mgr01,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20210420,-
254377,63367215,J2A88_mgt01,J2A88_mgt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210420,-
