#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1115630,13435188,ND2,-,-,-,MT,-,ND2,protein-coding,-,-,-,ND2|NADH dehydrogenase subunit 2,20160820,-
1115630,13435189,COX1,-,-,-,MT,-,COX1,protein-coding,-,-,-,COX1|cytochrome c oxidase subunit I,20200926,-
1115630,13435190,COX2,-,-,-,MT,-,COX2,protein-coding,-,-,-,COX2|cytochrome c oxidase subunit II,20170906,-
1115630,13435191,ATP8,-,-,-,MT,-,ATP8,protein-coding,-,-,-,ATP8|ATP synthase F0 subunit 8,20151028,-
1115630,13435192,ATP6,-,-,-,MT,-,ATP6,protein-coding,-,-,-,ATP6|ATP synthase F0 subunit 6,20160325,-
1115630,13435193,COX3,-,-,-,MT,-,COX3,protein-coding,-,-,-,COX3|cytochrome c oxidase subunit III,20160820,-
1115630,13435194,ND3,-,-,-,MT,-,ND3,protein-coding,-,-,-,ND3|NADH dehydrogenase subunit 3,20151028,-
1115630,13435195,ND4L,-,-,-,MT,-,ND4L,protein-coding,-,-,-,ND4L|NADH dehydrogenase subunit 4L,20170906,-
1115630,13435196,ND4,-,-,-,MT,-,ND4,protein-coding,-,-,-,ND4|NADH dehydrogenase subunit 4,20170906,-
1115630,13435197,ND5,-,-,-,MT,-,ND5,protein-coding,-,-,-,ND5|NADH dehydrogenase subunit 5,20160820,-
1115630,13435198,ND6,-,-,-,MT,-,ND6,protein-coding,-,-,-,ND6|NADH dehydrogenase subunit 6,20151028,-
1115630,13435199,CYTB,-,-,-,MT,-,CYTB,protein-coding,-,-,-,CYTB|cytochrome b,20180428,-
1115630,13435200,ND1,-,-,-,MT,-,ND1,protein-coding,-,-,-,ND1|NADH dehydrogenase subunit 1,20151028,-
