#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
947974,25021307,psbA,ADN02_pgp087,ADN02_gp087|AsterspCp001,-,-,-,photosystem II protein D1,protein-coding,-,-,-,photosystem II protein D1,20200315,-
947974,25021308,trnK-UUU,ADN02_pgt002,ADN02_gt002|AsterspCt002,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021309,rps16,ADN02_pgp085,ADN02_gp085|AsterspCp003,-,-,-,ribosomal protein S16,protein-coding,-,-,-,ribosomal protein S16,20200315,-
947974,25021310,matK,ADN02_pgp086,ADN02_gp086|AsterspCp002,-,-,-,maturase K,protein-coding,-,-,-,maturase K,20200315,-
947974,25021311,trnQ-UUG,ADN02_pgt003,ADN02_gt003|AsterspCt003,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021312,psbK,ADN02_pgp084,ADN02_gp084|AsterspCp004,-,-,-,photosystem II protein K,protein-coding,-,-,-,photosystem II protein K,20200909,-
947974,25021313,psbI,ADN02_pgp083,ADN02_gp083|AsterspCp005,-,-,-,photosystem II protein I,protein-coding,-,-,-,photosystem II protein I,20200909,-
947974,25021314,trnS-GCU,ADN02_pgt004,ADN02_gt004|AsterspCt004,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021315,trnC-GCA,ADN02_pgt005,ADN02_gt005|AsterspCt005,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021316,petN,ADN02_pgp082,ADN02_gp082|AsterspCp006,-,-,-,cytochrome b6/f complex subunit VIII,protein-coding,-,-,-,cytochrome b6/f complex subunit VIII,20200909,-
947974,25021317,psbM,ADN02_pgp081,ADN02_gp081|AsterspCp007,-,-,-,photosystem II protein M,protein-coding,-,-,-,photosystem II protein M,20200909,-
947974,25021318,trnD-GUC,ADN02_pgt006,ADN02_gt006|AsterspCt006,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021319,trnY-GUA,ADN02_pgt007,ADN02_gt007|AsterspCt007,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021320,trnE-UUC,ADN02_pgt008,ADN02_gt008|AsterspCt008,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021321,rpoB,ADN02_pgp080,ADN02_gp080|AsterspCp008,-,-,-,RNA polymerase beta subunit,protein-coding,-,-,-,RNA polymerase beta subunit,20200315,-
947974,25021322,rpoC1,ADN02_pgp079,ADN02_gp079|AsterspCp009,-,-,-,RNA polymerase beta,protein-coding,-,-,-,RNA polymerase beta,20210123,-
947974,25021323,rpoC2,ADN02_pgp078,ADN02_gp078|AsterspCp010,-,-,-,RNA polymerase beta' subunit,protein-coding,-,-,-,RNA polymerase beta' subunit,20200315,-
947974,25021324,rps2,ADN02_pgp077,ADN02_gp077|AsterspCp011,-,-,-,ribosomal protein S2,protein-coding,-,-,-,ribosomal protein S2,20200315,-
947974,25021325,atpI,ADN02_pgp076,ADN02_gp076|AsterspCp012,-,-,-,ATP synthase CF0 subunit IV,protein-coding,-,-,-,ATP synthase CF0 subunit IV,20200909,-
947974,25021326,atpH,ADN02_pgp075,ADN02_gp075|AsterspCp013,-,-,-,ATP synthase CF0 subunit III,protein-coding,-,-,-,ATP synthase CF0 subunit III,20200315,-
947974,25021327,atpF,ADN02_pgp074,ADN02_gp074|AsterspCp014,-,-,-,ATP synthase CF0 subunit I,protein-coding,-,-,-,ATP synthase CF0 subunit I,20200909,-
947974,25021328,atpA,ADN02_pgp073,ADN02_gp073|AsterspCp015,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,ATP synthase CF1 alpha subunit,20200909,-
947974,25021329,trnR-UCU,ADN02_pgt009,ADN02_gt009|AsterspCt009,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021330,trnS-GGA,ADN02_pgt015,ADN02_gt015|AsterspCt015,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021331,rps4,ADN02_pgp065,ADN02_gp065|AsterspCp023,-,-,-,ribosomal protein S4,protein-coding,-,-,-,ribosomal protein S4,20200909,-
947974,25021332,trnT-UGU,ADN02_pgt016,ADN02_gt016|AsterspCt016,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
947974,25021333,trnL-UAA,ADN02_pgt017,ADN02_gt017|AsterspCt017,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
