#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
261594,3293599,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Bacillus anthracis Ames ""Ancestor""; Bacillus anthracis str. Ames 0581; Bacillus anthracis str. Ames Ancestor; Bacillus anthracis strain 'Ames Ancestor').",other,-,-,-,-,20121105,-
261594,45020035,dnaA,GBAA_RS00015,GBAA0001|GBAA_0001,-,-,-,chromosomal replication initiator protein DnaA,protein-coding,-,-,-,chromosomal replication initiator protein DnaA,20200403,-
261594,45020036,dnaN,GBAA_RS00020,GBAA0002|GBAA_0002,-,-,-,DNA polymerase III subunit beta,protein-coding,-,-,-,DNA polymerase III subunit beta,20200403,-
261594,45020037,yaaA,GBAA_RS00025,GBAA0003|GBAA_0003,-,-,-,S4 domain-containing protein YaaA,protein-coding,-,-,-,S4 domain-containing protein YaaA,20200403,-
261594,45020038,recF,GBAA_RS00030,GBAA0004|GBAA_0004,-,-,-,DNA replication/repair protein RecF,protein-coding,-,-,-,DNA replication/repair protein RecF,20200403,-
261594,45020039,gyrB,GBAA_RS00035,GBAA0005|GBAA_0005,-,-,-,DNA topoisomerase (ATP-hydrolyzing) subunit B,protein-coding,-,-,-,DNA topoisomerase (ATP-hydrolyzing) subunit B,20200403,-
261594,45020040,gyrA,GBAA_RS00040,GBAA0006|GBAA_0006,-,-,-,DNA gyrase subunit A,protein-coding,-,-,-,DNA gyrase subunit A,20200403,-
261594,45020041,GBAA_RS00045,GBAA_RS00045,Ba16SA|GBAA_5958,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20201026,-
261594,45020042,GBAA_RS00050,GBAA_RS00050,GBAA_5863|tRNA-Ile-1,-,-,-,tRNA,tRNA,-,-,-,-,20201026,-
261594,45020043,GBAA_RS00055,GBAA_RS00055,GBAA_5864|tRNA-Ala-1,-,-,-,tRNA,tRNA,-,-,-,-,20201026,-
261594,45020044,GBAA_RS00060,GBAA_RS00060,Ba23SA|GBAA_5959,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20201026,-
261594,45020045,rrf,GBAA_RS00065,Ba5SA|GBAA_5960,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20201026,-
261594,45020046,GBAA_RS00070,GBAA_RS00070,GBAA0007|GBAA_0007,-,-,-,YaaC family protein,protein-coding,-,-,-,YaaC family protein,20210320,-
261594,45020047,guaB,GBAA_RS00075,GBAA0008|GBAA_0008,-,-,-,IMP dehydrogenase,protein-coding,-,-,-,IMP dehydrogenase,20200403,-
261594,45020048,dacA,GBAA_RS00080,GBAA0009|GBAA_0009,-,-,-,D-alanyl-D-alanine carboxypeptidase DacA,protein-coding,-,-,-,D-alanyl-D-alanine carboxypeptidase DacA,20210130,-
261594,45020049,pdxS,GBAA_RS00085,GBAA0010|GBAA_0010,-,-,-,pyridoxal 5'-phosphate synthase lyase subunit PdxS,protein-coding,-,-,-,pyridoxal 5'-phosphate synthase lyase subunit PdxS,20201003,-
261594,45020050,pdxT,GBAA_RS00090,GBAA0011|GBAA_0011,-,-,-,pyridoxal 5'-phosphate synthase glutaminase subunit PdxT,protein-coding,-,-,-,pyridoxal 5'-phosphate synthase glutaminase subunit PdxT,20201003,-
261594,45020051,serS,GBAA_RS00095,GBAA0012|GBAA_0012,-,-,-,serine--tRNA ligase,protein-coding,-,-,-,serine--tRNA ligase,20200403,-
261594,45020052,GBAA_RS00100,GBAA_RS00100,GBAA_5865|tRNA-Ser-1,-,-,-,tRNA,tRNA,-,-,-,-,20201026,-
261594,45020053,GBAA_RS00105,GBAA_RS00105,GBAA0013|GBAA_0013,-,-,-,DUF3797 domain-containing protein,protein-coding,-,-,-,DUF3797 domain-containing protein,20210123,-
261594,45020054,GBAA_RS00110,GBAA_RS00110,GBAA0014|GBAA_0014,-,-,-,deoxynucleoside kinase,protein-coding,-,-,-,deoxynucleoside kinase,20201026,-
261594,45020055,GBAA_RS00115,GBAA_RS00115,GBAA0015|GBAA_0015,-,-,-,deoxynucleoside kinase,protein-coding,-,-,-,deoxynucleoside kinase,20200403,-
261594,45020056,GBAA_RS00120,GBAA_RS00120,GBAA0016|GBAA_0016,-,-,-,cysteine hydrolase,protein-coding,-,-,-,cysteine hydrolase,20200403,-
261594,45020057,GBAA_RS00130,GBAA_RS00130,GBAA0018|GBAA_0018,-,-,-,nucleoside deaminase,protein-coding,-,-,-,nucleoside deaminase,20200403,-
261594,45020058,dnaX,GBAA_RS00135,GBAA0019|GBAA_0019,-,-,-,DNA polymerase III subunit gamma/tau,protein-coding,-,-,-,DNA polymerase III subunit gamma/tau,20200403,-
261594,45020059,GBAA_RS00140,GBAA_RS00140,GBAA0020|GBAA_0020,-,-,-,YbaB/EbfC family nucleoid-associated protein,protein-coding,-,-,-,YbaB/EbfC family nucleoid-associated protein,20210123,-
261594,45020060,recR,GBAA_RS00145,GBAA0021|GBAA_0021,-,-,-,recombination protein RecR,protein-coding,-,-,-,recombination protein RecR,20210208,-
261594,45020061,GBAA_RS00150,GBAA_RS00150,GBAA0022|GBAA_0022,-,-,-,YaaL family protein,protein-coding,-,-,-,YaaL family protein,20210212,-
261594,45020062,GBAA_RS00155,GBAA_RS00155,GBAA0024|GBAA_0024,-,-,-,pro-sigmaK processing inhibitor BofA family protein,protein-coding,-,-,-,pro-sigmaK processing inhibitor BofA family protein,20201026,-
261594,45020063,GBAA_RS00160,GBAA_RS00160,Ba16SB|GBAA_5961,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20201026,-
261594,45020064,GBAA_RS00165,GBAA_RS00165,GBAA_5866|tRNA-Ile-2,-,-,-,tRNA,tRNA,-,-,-,-,20201026,-
261594,45020065,GBAA_RS00170,GBAA_RS00170,GBAA_5867|tRNA-Ala-2,-,-,-,tRNA,tRNA,-,-,-,-,20201026,-
261594,45020066,GBAA_RS00175,GBAA_RS00175,Ba23SB|GBAA_5962,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20201026,-
261594,45020067,rrf,GBAA_RS00180,Ba5SB|GBAA_5963,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20201026,-
261594,45020068,GBAA_RS00185,GBAA_RS00185,GBAA0025|GBAA_0025,-,-,-,sigma factor G inhibitor Gin,protein-coding,-,-,-,sigma factor G inhibitor Gin,20210130,-
261594,45020069,GBAA_RS00190,GBAA_RS00190,GBAA0026|GBAA_0026,-,-,-,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,protein-coding,-,-,-,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,20200926,-
261594,45020070,GBAA_RS00195,GBAA_RS00195,GBAA0027|GBAA_0027,-,-,-,dTMP kinase,protein-coding,-,-,-,dTMP kinase,20200403,-
261594,45020071,holB,GBAA_RS00200,GBAA0028|GBAA_0028,-,-,-,DNA polymerase III subunit delta',protein-coding,-,-,-,DNA polymerase III subunit delta',20200403,-
261594,45020072,GBAA_RS00205,GBAA_RS00205,GBAA0029|GBAA_0029,-,-,-,stage 0 sporulation family protein,protein-coding,-,-,-,stage 0 sporulation family protein,20200403,-
261594,45020073,yabA,GBAA_RS00210,GBAA0030|GBAA_0030,-,-,-,DNA replication initiation control protein YabA,protein-coding,-,-,-,DNA replication initiation control protein YabA,20201010,-
261594,45020074,GBAA_RS00215,GBAA_RS00215,GBAA0031|GBAA_0031,-,-,-,tRNA1(Val) (adenine(37)-N6)-methyltransferase,protein-coding,-,-,-,tRNA1(Val) (adenine(37)-N6)-methyltransferase,20200403,-
261594,45020075,GBAA_RS00220,GBAA_RS00220,GBAA0032|GBAA_0032,-,-,-,GIY-YIG nuclease family protein,protein-coding,-,-,-,GIY-YIG nuclease family protein,20200403,-
261594,45020076,rsmI,GBAA_RS00225,GBAA0033|GBAA_0033,-,-,-,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,protein-coding,-,-,-,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,20201003,-
261594,45020077,GBAA_RS00230,GBAA_RS00230,GBAA0034|GBAA_0034,-,-,-,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,protein-coding,-,-,-,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,20200403,-
261594,45020078,metG,GBAA_RS00235,GBAA0036|GBAA_0036,-,-,-,methionine--tRNA ligase,protein-coding,-,-,-,methionine--tRNA ligase,20200403,-
261594,45020079,GBAA_RS00240,GBAA_RS00240,GBAA0037|GBAA_0037,-,-,-,TatD family hydrolase,protein-coding,-,-,-,TatD family hydrolase,20200403,-
261594,45020080,rnmV,GBAA_RS00245,GBAA0038|GBAA_0038,-,-,-,ribonuclease M5,protein-coding,-,-,-,ribonuclease M5,20200403,-
261594,45020081,rsmA,GBAA_RS00250,GBAA0039|GBAA_0039,-,-,-,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA,protein-coding,-,-,-,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA,20201010,-
261594,45020082,yabG,GBAA_RS00255,GBAA0040|GBAA_0040,-,-,-,sporulation peptidase YabG,protein-coding,-,-,-,sporulation peptidase YabG,20200403,-
