#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
130499,2948434,BAV4gp01,BAV4gp01,-,-,-,-,p32K,protein-coding,-,-,-,p32K,20201220,-
130499,2948435,BAV4gp02,BAV4gp02,-,-,-,-,LH1,protein-coding,-,-,-,LH1,20201220,-
130499,2948436,BAV4gp15,BAV4gp15,-,-,-,-,hexon,protein-coding,-,-,-,hexon,20201220,-
130499,2948437,BAV4gp36,BAV4gp36,-,-,-,-,RH0,protein-coding,-,-,-,RH0,20201220,-
130499,2948438,BAV4gp09,BAV4gp09,-,-,-,-,pIIIa,protein-coding,-,-,-,pIIIa,20201220,-
130499,2948439,BAV4gp11,BAV4gp11,-,-,-,-,III,protein-coding,-,-,-,III,20201220,-
130499,2948440,BAV4gp10,BAV4gp10,-,-,-,-,pIIIa,protein-coding,-,-,-,pIIIa,20201220,-
130499,2948441,BAV4gp22,BAV4gp22,-,-,-,-,U-exon,protein-coding,-,-,-,U-exon,20201220,-
130499,2948442,BAV4gp06,BAV4gp06,-,-,-,-,pol,protein-coding,-,-,-,pol,20201220,-
130499,2948443,BAV4gp07,BAV4gp07,-,-,-,-,pTP,protein-coding,-,-,-,pTP,20201220,-
130499,2948444,BAV4gp08,BAV4gp08,-,-,-,-,52K protein,protein-coding,-,-,-,52K protein,20201220,-
130499,2948445,BAV4gp29,BAV4gp29,-,-,-,-,RH5,protein-coding,-,-,-,RH5,20201220,-
130499,2948446,BAV4gp33,BAV4gp33,-,-,-,-,RH2,protein-coding,-,-,-,RH2,20201220,-
130499,2948447,BAV4gp31,BAV4gp31,-,-,-,-,URF1,protein-coding,-,-,-,URF1,20201220,-
130499,2948448,BAV4gp30,BAV4gp30,-,-,-,-,RH4,protein-coding,-,-,-,RH4,20201220,-
130499,2948449,BAV4gp32,BAV4gp32,-,-,-,-,RH2,protein-coding,-,-,-,RH2,20201220,-
130499,2948450,BAV4gp34,BAV4gp34,-,-,-,-,RH1,protein-coding,-,-,-,RH1,20201220,-
130499,2948451,BAV4gp16,BAV4gp16,-,-,-,-,protease,protein-coding,-,-,-,protease,20201220,-
130499,2948452,BAV4gp17,BAV4gp17,-,-,-,-,DBP,protein-coding,-,-,-,DBP,20201220,-
130499,2948453,BAV4gp18,BAV4gp18,-,-,-,-,100K protein,protein-coding,-,-,-,100K protein,20201220,-
130499,2948454,BAV4gp27,BAV4gp27,-,-,-,-,E4.1,protein-coding,-,-,-,E4.1,20201220,-
130499,2948455,BAV4gp28,BAV4gp28,-,-,-,-,RH6,protein-coding,-,-,-,RH6,20201220,-
130499,2948456,BAV4gp05,BAV4gp05,-,-,-,-,protein IVa2,protein-coding,-,-,-,protein IVa2,20201220,-
130499,2948457,BAV4gp19,BAV4gp19,-,-,-,-,33K protein,protein-coding,-,-,-,33K protein,20201220,-
130499,2948458,BAV4gp20,BAV4gp20,-,-,-,-,22K,protein-coding,-,-,-,22K,20201220,-
130499,2948459,BAV4gp23,BAV4gp23,-,-,-,-,fiber,protein-coding,-,-,-,fiber,20201220,-
130499,2948460,BAV4gp24,BAV4gp24,-,-,-,-,34K-2,protein-coding,-,-,-,34K-2,20201220,-
130499,2948461,BAV4gp26,BAV4gp26,-,-,-,-,E4.2,protein-coding,-,-,-,E4.2,20201220,-
130499,2948462,BAV4gp03,BAV4gp03,-,-,-,-,LH2,protein-coding,-,-,-,LH2,20201220,-
130499,2948463,BAV4gp04,BAV4gp04,-,-,-,-,E1B 55K,protein-coding,-,-,-,E1B 55K,20201220,-
130499,2948464,BAV4gp12,BAV4gp12,-,-,-,-,pVII,protein-coding,-,-,-,pVII,20201220,-
130499,2948465,BAV4gp13,BAV4gp13,-,-,-,-,pX,protein-coding,-,-,-,pX,20201220,-
130499,2948466,BAV4gp14,BAV4gp14,-,-,-,-,pVI,protein-coding,-,-,-,pVI,20201220,-
130499,2948467,BAV4gp21,BAV4gp21,-,-,-,-,pVIII,protein-coding,-,-,-,pVIII,20201220,-
130499,2948468,BAV4gp25,BAV4gp25,-,-,-,-,E4.3,protein-coding,-,-,-,E4.3,20201220,-
130499,2948469,BAV4gp35,BAV4gp35,-,-,-,-,RH1,protein-coding,-,-,-,RH1,20201220,-
130499,3293459,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Bovine adenovirus D).,other,-,-,-,-,20200513,-
