#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
119830,58906936,nad3,ICG93_mgp21,-,-,1|MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20210522,-
119830,58906937,ccmC,ICG93_mgp34,-,-,1|MT,-,cytochrome c maturation protein CcmC,protein-coding,-,-,-,cytochrome c maturation protein CcmC,20200926,-
119830,58906938,cox2,ICG93_mgp33,-,-,1|MT,-,cytochrome oxidase subunit 2,protein-coding,-,-,-,cytochrome oxidase subunit 2,20210522,-
119830,58906939,sdh3,ICG93_mgp32,-,-,1|MT,-,succinate dehydrogenase subunit 3,protein-coding,-,-,-,succinate dehydrogenase subunit 3,20210522,-
119830,58906940,nad5,ICG93_mgp28,-,-,1|MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20201217,-
119830,58906941,trnM,ICG93_mgt02,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906942,trnR,ICG93_mgt03,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906943,trnN,ICG93_mgt04,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906944,orfx,ICG93_mgp30,-,-,1|MT,-,orfx,protein-coding,-,-,-,orfx,20210522,-
119830,58906945,trnH,ICG93_mgt05,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906946,orf122,ICG93_mgp29,-,-,1|MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200916,-
119830,58906947,nad1,ICG93_mgp22,-,-,1|MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20200926,-
119830,58906948,trnM,ICG93_mgt06,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906949,trnE,ICG93_mgt07,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906950,rps19,ICG93_mgp27,-,-,1|MT,-,ribosomal protein S19,protein-coding,-,-,-,ribosomal protein S19,20210417,-
119830,58906951,nad7,ICG93_mgp26,-,-,1|MT,-,NADH dehydrogenase subunit 7,protein-coding,-,-,-,NADH dehydrogenase subunit 7,20210522,-
119830,58906952,orf109,ICG93_mgp25,-,-,1|MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200916,-
119830,58906953,orf125,ICG93_mgp24,-,-,1|MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200916,-
119830,58906954,atp9,ICG93_mgp23,-,-,1|MT,-,ATP synthase subunit 9,protein-coding,-,-,-,ATP synthase subunit 9,20201010,-
119830,58906955,rps12,ICG93_mgp20,-,-,1|MT,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20200926,-
119830,58906956,trnW,ICG93_mgt08,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906957,trnP,ICG93_mgt09,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906958,nad9,ICG93_mgp19,-,-,1|MT,-,NADH dehydrogenase subunit 9,protein-coding,-,-,-,NADH dehydrogenase subunit 9,20200926,-
119830,58906959,trnH,ICG93_mgt10,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906960,trnC,ICG93_mgt11,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906961,atp4,ICG93_mgp18,-,-,1|MT,-,ATP synthase subunit 4,protein-coding,-,-,-,ATP synthase subunit 4,20210424,-
119830,58906962,nad4L,ICG93_mgp17,-,-,1|MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20210424,-
119830,58906963,trnE,ICG93_mgt12,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906964,rps19,ICG93_mgp16,-,-,1|MT,-,ribosomal protein S19,protein-coding,-,-,-,ribosomal protein S19,20210417,-
119830,58906965,rps3,ICG93_mgp15,-,-,1|MT,-,ribosomal protein S3,protein-coding,-,-,-,ribosomal protein S3,20210522,-
119830,58906966,rpl16,ICG93_mgp14,-,-,1|MT,-,ribosomal protein L16,protein-coding,-,-,-,ribosomal protein L16,20210522,-
119830,58906967,rps13,ICG93_mgp13,-,-,1|MT,-,ribosomal protein S13,protein-coding,-,-,-,ribosomal protein S13,20210522,-
119830,58906968,cob,ICG93_mgp12,-,-,1|MT,-,apocytochrome b,protein-coding,-,-,-,apocytochrome b,20210522,-
119830,58906969,rpl5,ICG93_mgp11,-,-,1|MT,-,ribosomal protein L5,protein-coding,-,-,-,ribosomal protein L5,20210522,-
119830,58906970,trnK,ICG93_mgt13,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906971,ccmB,ICG93_mgp10,-,-,1|MT,-,cytochrome c maturation protein,protein-coding,-,-,-,cytochrome c maturation protein,20200916,-
119830,58906972,rpl10,ICG93_mgp09,-,-,1|MT,-,ribosomal protein L10,protein-coding,-,-,-,ribosomal protein L10,20200916,-
119830,58906973,rpl2,ICG93_mgp08,-,-,1|MT,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20210522,-
119830,58906974,cox2,ICG93_mgp07,-,-,1|MT,-,cytochrome oxidase subunit 2,protein-coding,-,-,-,cytochrome oxidase subunit 2,20210522,-
119830,58906975,rrn26,ICG93_mgr02,-,-,1|MT,-,26S ribosomal RNA,rRNA,-,-,-,-,20200916,-
119830,58906976,trnM,ICG93_mgt14,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906977,trnV,ICG93_mgt15,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906978,trnM,ICG93_mgt16,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906979,rrn26,ICG93_mgr01,-,-,1|MT,-,26S ribosomal RNA,rRNA,-,-,-,-,20200916,-
119830,58906980,cox2,ICG93_mgp06,-,-,1|MT,-,cytochrome oxidase subunit 2,protein-coding,-,-,-,cytochrome oxidase subunit 2,20210522,-
119830,58906981,sdh4,ICG93_mgp05,-,-,1|MT,-,succinate dehydrogenase subunit 4,protein-coding,-,-,-,succinate dehydrogenase subunit 4,20200916,-
119830,58906982,cox3,ICG93_mgp04,-,-,1|MT,-,cytochrome oxidase subunit 3,protein-coding,-,-,-,cytochrome oxidase subunit 3,20210424,-
119830,58906983,orfB,ICG93_mgp03,-,-,1|MT,-,ATP synthase subunit 8,protein-coding,-,-,-,ATP synthase subunit 8,20210522,-
119830,58906984,trnY,ICG93_mgt17,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906985,trnN,ICG93_mgt18,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906986,trnC,ICG93_mgt19,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906987,nad4,ICG93_mgp02,-,-,1|MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20210522,-
119830,58906988,atp1,ICG93_mgp01,-,-,1|MT,-,ATP synthase subunit 1,protein-coding,-,-,-,ATP synthase subunit 1,20210522,-
119830,58906989,trnM,ICG93_mgt01,-,-,1|MT,-,tRNA,tRNA,-,-,-,-,20200916,-
119830,58906990,nad2,ICG93_mgp31,-,-,1|MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20200926,-
