#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
243161,1245517,TC_RS04725,TC_RS04725,TCA05|TC_A05,-,-,-,Virulence plasmid protein pGP4-D,protein-coding,-,-,-,Virulence plasmid protein pGP4-D,20200225,-
243161,1245518,TC_RS04730,TC_RS04730,TCA06|TC_A06,-,-,-,ParA family protein,protein-coding,-,-,-,ParA family protein,20200225,-
243161,1245519,TC_RS04710,TC_RS04710,TCA03|TC_A03,-,-,-,replicative DNA helicase,protein-coding,-,-,-,replicative DNA helicase,20210207,-
243161,1245520,pgp3,TC_RS04720,TCA04|TC_A04,-,-,-,virulence factor Pgp3,protein-coding,-,-,-,virulence factor Pgp3,20210207,-
243161,1245521,TC_RS04705,TC_RS04705,TCA02|TC_A02,-,-,-,site-specific integrase,protein-coding,-,-,-,site-specific integrase,20200225,-
243161,1245522,TC_RS04700,TC_RS04700,TCA01|TC_A01,-,-,-,tyrosine-type recombinase/integrase,protein-coding,-,-,-,tyrosine-type recombinase/integrase,20210207,-
243161,1245523,TC_RS04735,TC_RS04735,TCA07|TC_A07,-,-,-,CT583 family protein,protein-coding,-,-,-,CT583 family protein,20201025,-
243161,1245524,hemB,TC_RS00005,TC0001|TC_0001,-,-,-,porphobilinogen synthase,protein-coding,-,-,-,porphobilinogen synthase,20210207,-
243161,1245525,TC_RS00010,TC_RS00010,TC0002|TC_0002,-,-,-,Na(+)-translocating NADH-quinone reductase subunit A,protein-coding,-,-,-,Na(+)-translocating NADH-quinone reductase subunit A,20210207,-
243161,1245526,TC_RS00015,TC_RS00015,TC0003|TC_0003,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210207,-
243161,1245527,TC_RS00020,TC_RS00020,TC0004|TC_0004,-,-,-,GreA/GreB family elongation factor,protein-coding,-,-,-,GreA/GreB family elongation factor,20210207,-
243161,1245528,TC_RS00025,TC_RS00025,TC_t01|tRNA-Ala-1,-,-,-,tRNA,tRNA,-,-,-,-,20201025,-
243161,1245529,TC_RS00030,TC_RS00030,TC0005|TC_0005,-,-,-,aromatic amino acid transaminase,protein-coding,-,-,-,aromatic amino acid transaminase,20210207,-
243161,1245530,TC_RS00035,TC_RS00035,TC0006|TC_0006,-,-,-,PRK14872 family protein,protein-coding,-,-,-,PRK14872 family protein,20210207,-
243161,1245531,recB,TC_RS00040,TC0007|TC_0007,-,-,-,exodeoxyribonuclease V subunit beta,protein-coding,-,-,-,exodeoxyribonuclease V subunit beta,20200410,-
243161,1245532,TC_RS00045,TC_RS00045,TC0008|TC_0008,-,-,-,exodeoxyribonuclease V subunit gamma,protein-coding,-,-,-,exodeoxyribonuclease V subunit gamma,20210207,-
243161,1245533,TC_RS00050,TC_RS00050,TC0009|TC_0009,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210207,-
243161,1245534,TC_RS00055,TC_RS00055,TC0010|TC_0010,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210207,-
