#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1224734,15822175,ND2,-,-,-,MT,-,ND2,protein-coding,-,-,-,ND2|NADH dehydrogenase subunit 2,20160827,-
1224734,15822176,COX1,-,-,-,MT,-,cox1,protein-coding,-,-,-,cox1|cytochrome c oxidase subunit I,20160827,-
1224734,15822177,COX2,-,-,-,MT,-,cox2,protein-coding,-,-,-,cox2|cytochrome c oxidase subunit II,20160827,-
1224734,15822178,ATP8,-,-,-,MT,-,atp8,protein-coding,-,-,-,atp8|ATP synthase F0 subunit 8,20151028,-
1224734,15822179,ATP6,-,-,-,MT,-,atp6,protein-coding,-,-,-,atp6|ATP synthase F0 subunit 6,20151028,-
1224734,15822180,COX3,-,-,-,MT,-,cox3,protein-coding,-,-,-,cox3|cytochrome c oxidase subunit III,20160827,-
1224734,15822181,ND3,-,-,-,MT,-,nad3,protein-coding,-,-,-,nad3|NADH dehydrogenase subunit 3,20151028,-
1224734,15822182,ND5,-,-,-,MT,-,nad5,protein-coding,-,-,-,nad5|NADH dehydrogenase subunit 5,20160827,-
1224734,15822183,ND4,-,-,-,MT,-,nad4,protein-coding,-,-,-,nad4|NADH dehydrogenase subunit 4,20160827,-
1224734,15822184,ND4L,-,-,-,MT,-,nad4L,protein-coding,-,-,-,nad4L|NADH dehydrogenase subunit 4L,20151028,-
1224734,15822185,ND6,-,-,-,MT,-,nad6,protein-coding,-,-,-,nad6|NADH dehydrogenase subunit 6,20151028,-
1224734,15822186,CYTB,-,-,-,MT,-,cyt b,protein-coding,-,-,-,cyt b|cytochrome b,20151028,-
1224734,15822187,ND1,-,-,-,MT,-,nad1,protein-coding,-,-,-,nad1|NADH dehydrogenase subunit 1,20151028,-
