#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
115703,10251631,ND2,-,-,-,MT,-,ND2,protein-coding,-,-,-,ND2|NADH dehydrogenase subunit 2,20160813,-
115703,10251632,COX1,-,-,-,MT,-,COXI,protein-coding,-,-,-,COXI|cytochrome c oxidase subunit I,20160813,-
115703,10251633,COX2,-,-,-,MT,-,COXII,protein-coding,-,-,-,COXII|cytochrome c oxidase subunit II,20160813,-
115703,10251634,ATP8,-,-,-,MT,-,ATP8,protein-coding,-,-,-,ATP8|ATP synthase F0 subunit 8,20160807,-
115703,10251635,ATP6,-,-,-,MT,-,ATP6,protein-coding,-,-,-,ATP6|ATP synthase F0 subunit 6,20160807,-
115703,10251636,COX3,-,-,-,MT,-,COXIII,protein-coding,-,-,-,COXIII|cytochrome c oxidase subunit III,20160813,-
115703,10251637,ND3,-,-,-,MT,-,ND3,protein-coding,-,-,-,ND3|NADH dehydrogenase subunit 3,20160807,-
115703,10251638,ND4L,-,-,-,MT,-,ND4L,protein-coding,-,-,-,ND4L|NADH dehydrogenase subunit 4L,20160807,-
115703,10251639,ND4,-,-,-,MT,-,ND4,protein-coding,-,-,-,ND4|NADH dehydrogenase subunit 4,20160813,-
115703,10251640,ND5,-,-,-,MT,-,ND5,protein-coding,-,-,-,ND5|NADH dehydrogenase subunit 5,20160813,-
115703,10251641,CYTB,-,-,-,MT,-,CYTB,protein-coding,-,-,-,CYTB|cytochrome b,20160807,-
115703,10251642,ND6,-,-,-,MT,-,ND6,protein-coding,-,-,-,ND6|NADH dehydrogenase subunit 6,20160807,-
115703,10251643,ND1,-,-,-,MT,-,ND1,protein-coding,-,-,-,ND1|NADH dehydrogenase subunit 1,20160807,-
