#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
545418,8097550,ND2,-,-,-,MT,-,ND2,protein-coding,-,-,-,ND2|NADH dehydrogenase subunit 2,20160716,-
545418,8097551,COX1,-,-,-,MT,-,CO1,protein-coding,-,-,-,CO1|cytochrome c oxidase subunit I,20160716,-
545418,8097552,COX2,-,-,-,MT,-,CO2,protein-coding,-,-,-,CO2|cytochrome c oxidase subunit II,20210403,-
545418,8097553,ATP8,-,-,-,MT,-,ATP8,protein-coding,-,-,-,ATP8|ATP synthase F0 subunit 8,20150626,-
545418,8097554,ATP6,-,-,-,MT,-,ATP6,protein-coding,-,-,-,ATP6|ATP synthase F0 subunit 6,20150626,-
545418,8097555,COX3,-,-,-,MT,-,CO3,protein-coding,-,-,-,CO3|cytochrome c oxidase subunit III,20160716,-
545418,8097556,ND3,-,-,-,MT,-,ND3,protein-coding,-,-,-,ND3|NADH dehydrogenase subunit 3,20150626,-
545418,8097557,ND4L,-,-,-,MT,-,ND4L,protein-coding,-,-,-,ND4L|NADH dehydrogenase subunit 4L,20210403,-
545418,8097558,ND4,-,-,-,MT,-,ND4,protein-coding,-,-,-,ND4|NADH dehydrogenase subunit 4,20160716,-
545418,8097559,ND5,-,-,-,MT,-,ND5,protein-coding,-,-,-,ND5|NADH dehydrogenase subunit 5,20160716,-
545418,8097560,ND6,-,-,-,MT,-,ND6,protein-coding,-,-,-,ND6|NADH dehydrogenase subunit 6,20160325,-
545418,8097561,CYTB,-,-,-,MT,-,CytB,protein-coding,-,-,-,CytB|cytochrome b,20150626,-
545418,8097562,ND1,-,-,-,MT,-,ND1,protein-coding,-,-,-,ND1|NADH dehydrogenase subunit 1,20150626,-
